1,abadesses
1,abaixen
1,abambollada
1,abandonà
1,abandonant
1,abandonaren
1,abandonats
1,abandonaven
1,abandonen
1,abandones
1,abastaments
1,abastant
1,abastava
1,abaste
1,abasteix
1,abasten
1,abastiment
1,abat
1,abatible
1,abatibles
1,abatre
1,abats
1,abdomen
1,abdominals
1,abellar
1,abellars
1,abellerols
1,aberració
1,abeuradors
1,abismes
1,ablucions
1,abnegat
1,aboca
1,abocament
1,abocarles
1,abocarse
1,abolir
1,abolits
1,abonada
1,abonades
1,abonament
1,abonaments
1,abonant
1,abonarse
1,abonat
1,abonats
1,abonen
1,aboqueulo
1,aboqueulos
1,abordatge
1,abordin
1,aborígens
1,abraçadora
1,abraçar
1,abraçava
1,abrandat
1,abreviatures
1,abrigarse
1,abrigui
1,abrupte
1,absis
1,absolta
1,absolutes
1,absorbint
1,absorbit
1,absort
1,abstenirsen
1,abunda
1,abundaven
1,abunden
1,abundosa
1,abundoses
1,abusen
1,acabalat
1,acaballes
1,acabament
1,acabaments
1,acabarles
1,acabarlo
1,acabés
1,acabéssim
1,acabeules
1,acabi
1,acacen
1,acanalat
1,acants
1,acaparador
1,acaramellada
1,acariciant
1,acaricien
1,acaronava
1,acate
1,accedeixin
1,accedí
1,accediran
1,accedisca
1,accedisquen
1,accediu
1,accelerar
1,accelerarse
1,accelerat
1,accents
1,accentua
1,accepció
1,acceptables
1,acceptarho
1,acceptarien
1,acceptarla
1,acceptats
1,accepteu
1,accepto
1,accessibilitat
1,accèssits
1,accessòria
1,accessòries
1,accidentada
1,accidentes
1,accídia
1,accionament
1,accionar
1,accionistes
1,àcid
1,àcides
1,aclaparada
1,aclaparador
1,aclaparadores
1,aclaparadors
1,aclaparar
1,aclaridora
1,aclaridores
1,aclarim
1,aclariment
1,aclarirho
1,aclarisquen
1,acluca
1,aclucar
1,aclucats
1,acoblar
1,acollides
1,acollidor
1,acollidors
1,acolliment
1,acollirà
1,acollirlo
1,acollonant
1,acollonim
1,acollonit
1,acolorits
1,acomiadam
1,acomiadarnos
1,acomiadat
1,acomodat
1,acompanyà
1,acompanyantles
1,acompanyants
1,acompanyaran
1,acompanyarme
1,acompanyarnoshi
1,acompanyava
1,acompanyàvem
1,acompanyaven
1,acompanyeume
1,acompanyi
1,acompanyo
1,acompleix
1,acompleixin
1,acomplertes
1,acomplí
1,acomplida
1,acomplien
1,acomplit
1,aconsegueixen
1,aconsegueixin
1,aconseguí
1,aconseguida
1,aconseguiren
1,aconseguiria
1,aconseguirles
1,aconseguirlos
1,aconseguisca
1,aconsellantli
1,aconsellar
1,aconsellava
1,aconselle
1,aconsellin
1,aconsello
1,acontentar
1,acordada
1,acordades
1,acordara
1,acordarà
1,acordarse
1,acordin
1,acostantshi
1,acostarnos
1,acostat
1,acostis
1,acostumada
1,acostumats
1,acostumen
1,acreditades
1,acreditarla
1,acreditarlos
1,acreditatius
1,acròbates
1,activar
1,activis
1,actora
1,actualitzacions
1,actualitzades
1,actualitzarla
1,actualitzen
1,actualitzeu
1,actuant
1,actue
1,acudeix
1,acudeixen
1,acudia
1,acudien
1,acudint
1,acudirà
1,acudiran
1,acudiria
1,acudisquen
1,acudix
1,acumulable
1,acumulables
1,acumulació
1,acumulada
1,acumulades
1,acumulatius
1,acumulativa
1,acumulats
1,acumulen
1,acurada
1,acuradament
1,acurta
1,acusa
1,acusament
1,acústicament
1,acústiques
1,acut
1,adaptantles
1,adaptarlos
1,adaptats
1,addicció
1,addiccions
1,addicte
1,addictius
1,additiva
1,adduir
1,adequacions
1,adequantlo
1,adequar
1,adéusiau
1,adherida
1,adherintte
1,adherirse
1,adhesius
1,adjacent
1,adjudicadors
1,adjudicarà
1,adjudicats
1,adjudiqui
1,adjuncions
1,adjuntant
1,adjuntarshi
1,adjunti
1,adjunts
1,admetentse
1,admeto
1,admetreho
1,admetrela
1,administrades
1,administradora
1,administrarse
1,administrativament
1,administrats
1,administre
1,administren
1,admirable
1,admirables
1,admiració
1,admirar
1,admirava
1,admissió
1,adobada
1,adoben
1,adoctrinant
1,adolescència
1,adolescent
1,adonarme
1,adoptaran
1,adoptarlo
1,adoptarse
1,adopte
1,ador
1,adorables
1,adoració
1,adorava
1,adorm
1,adormien
1,adornament
1,adornat
1,adorneuho
1,adossada
1,adovellades
1,adquireixi
1,adquiria
1,adquirides
1,adquirirà
1,adquirirne
1,adreç
1,adreçant
1,adreçantse
1,adreçats
1,adrecem
1,adreceuvos
1,adsl
1,adultera
1,advent
1,adverses
1,advertit
1,advocada
1,aeroports
1,aeroportuària
1,afabilitat
1,afaitada
1,afalagant
1,afanyem
1,afanyen
1,afanyeuvos
1,afavoreixi
1,afavorirà
1,afavorits
1,afebleix
1,afeblir
1,afeblit
1,afectant
1,afectarien
1,afectiva
1,afectuosa
1,afectuosos
1,afegim
1,afegimhi
1,afegint
1,afegirà
1,afegiran
1,afegirse
1,afegiula
1,afegiules
1,afegiulo
1,afegiulos
1,afemat
1,aferra
1,aficions
1,afilats
1,afiliarse
1,afiliats
1,afinitat
1,afirmà
1,afirmant
1,afirmatiu
1,afirmatius
1,afirmava
1,afirme
1,afirmo
1,afixat
1,afixos
1,aflaquida
1,afloraments
1,aflorar
1,aforaments
1,afores
1,afortunats
1,africans
1,afrontaria
1,afronten
1,afruitada
1,aftes
1,aftosis
1,agafà
1,agafades
1,agafal
1,agafala
1,agafant
1,agafara
1,agafarhi
1,agafarse
1,agafàvem
1,agafem
1,agafeuho
1,agafin
1,agafo
1,agarrat
1,agarre
1,agarres
1,agència
1,agències
1,agendes
1,agenollat
1,agermanats
1,agilitzar
1,agita
1,agitació
1,agitacions
1,agitada
1,agitarse
1,aglomeracions
1,agnès
1,agògiques
1,agonia
1,agonitzava
1,agostenca
1,agostina
1,agostines
1,agra
1,agraciada
1,agradà
1,agradablement
1,agradables
1,agradaran
1,agrairé
1,agraireu
1,agrairho
1,agraïts
1,agrana
1,agranat
1,agrane
1,agrari
1,agre
1,agressius
1,agreujarse
1,agroalimentària
1,agroalimentàries
1,agroalimentaris
1,agrològica
1,agropecuari
1,agror
1,agrupacions
1,agrupaments
1,agrupar
1,agrupen
1,agrupin
1,aguaiten
1,aguantat
1,aguantaven
1,aguante
1,aguantin
1,aguditzar
1,àguiles
1,agusava
1,agut
1,agutzil
1,aiguaderes
1,aigualeixen
1,aigualida
1,aigualits
1,aiguamolls
1,aïlladament
1,aïllants
1,aïna
1,ainu
1,airós
1,airositat
1,aixada
1,aixecà
1,aixecades
1,aixecant
1,aixecarse
1,aixecava
1,aixella
1,aixeta
1,aixetes
1,ajeute
1,ajornarlo
1,ajornarse
1,ajudades
1,ajudaran
1,ajudarhi
1,ajudaria
1,ajudarla
1,ajudarlo
1,ajudarlos
1,ajudarnos
