1,?
1,0000500
1,000eurone
1,000eurose
1,000ga
1,000liitrise
1,000pealises
1,0100
1,012
1,025protsenfilise
1,03
1,05082004
1,051fl
1,052fklassi
1,05fl
1,061
1,08
1,09
1,10001200
1,1002
1,100g
1,100kraafises
1,100m
1,100meetrise
1,100protsenfilise
1,1010
1,10113
1,103
1,1051
1,109
1,10aastane
1,10punktise
1,11001800
1,110meetrisef
1,113
1,1132
1,1145
1,1146
1,115ga
1,116
1,1166
1,117
1,11aastasef
1,11aastasest
1,11le
1,1204
1,121
1,1217
1,1220
1,12252
1,125
1,1255
1,12567
1,1260kraafise
1,126508
1,127
1,1274
1,128
1,129
1,1295
1,12aastane
1,12follarilisest
1,12korruselise
1,12meetriseif
1,12tonniste
1,1300
1,1305
1,1309
1,1310
1,1313
1,1323eurose
1,1328
1,1330
1,1334
1,134
1,1343
1,1345
1,1346
1,136
1,139
1,1390
1,139485
1,13aastaselt
1,13korruselist
1,13lt
1,1400
1,1400ruutmeetrine
1,140themrgilise
1,141
1,142
1,1420
1,1421
1,1455
1,146
1,14aastasena
1,14korruselise
1,14ks
1,14lapselisest
1,15002000
1,1503
1,150aastane
1,151
1,1516eurose
1,153
1,1544?
1,1550
1,156
1,1574aastasest
1,15795ruutmeetrisel
1,1583
1,159
1,15aastane
1,15liikmeline
1,15sekunfilise
1,15st
1,1600
1,1610
1,1614
1,1618
1,1628
1,1630
1,1645
1,1669
1,16aastast
1,16nfal
1,16noalisi
1,16s
1,16st
1,1700
1,1705
1,171
1,1714
1,1715
1,1718
1,172
1,174
1,1750
1,1755
1,176
1,1792
1,17aastasef
1,17kilomeetrisel
1,17st
1,1800
1,18071870
1,1814
1,182
1,1820
1,1830
1,1843
1,1853
1,1854
1,1856
1,186
1,1861
1,1863
1,1866
1,1879
1,1880
1,1890
1,18961930
1,18aastane
1,18aastaselt
1,18meetrise
1,190
1,1904
1,191
1,1917
1,1923
1,1924
1,1930
1,1930nfate
1,1930nfatest
1,1931
1,1932
1,1935
1,1937
1,1939
1,194
1,1940nfatel
1,1942
1,1944
1,1945
1,1946
1,1947
1,1950
1,1953
1,1960nfatel
1,1966aastal
1,1969
1,1971
1,1973
1,1975
1,1977
1,198
1,1981
1,1982
1,1990nfail
1,19911994
1,19921995
1,1995
1,19962015
1,19992008
1,19aastase
1,19aastasena
1,1sl
1,200208
1,20052008
1,20072008
1,20082015
1,20092014
1,2009aastal
1,200kohaline
1,2011a
1,20132015
1,2014aastast
1,20152016
1,2019a
1,2020nfate
1,2021
1,2023
1,2024
1,2026
1,2028
1,20302040
1,2037
1,2040
1,2045
1,2049
1,2050
1,206
1,2060
1,207554
1,2077
1,20le
1,20ni
1,210
1,2101
1,2105
1,2115
1,2126
1,214
1,2142
1,2149
1,2160
1,218
1,21aastasef
1,21sajanfil
1,22062017
1,2215
1,2217
1,224
1,2246
